room_id,dq_missing_customer_id,dq_amount_negative,source,checkout_date,booking_id,dq_date_inverted,total_amount,checkin_date,nights,dq_currency_invalid,customer_id,status
H005-R015,false,false,web,2025-05-15,B001228,false,793.85,2025-05-11,4,false,C02357,confirmed
H002-R021,false,false,walk_in,2025-03-16,B004993,false,320.44,2025-03-14,2,false,C02333,confirmed
H003-R002,false,false,walk_in,2025-04-29,B002855,false,348.09,2025-04-27,2,false,C02540,confirmed
H006-R024,false,false,expedia,2025-07-04,B005350,false,127.85,2025-07-03,1,false,C02604,confirmed
H001-R016,false,false,web,2025-03-24,B003210,false,330.8,2025-03-22,2,false,C00074,confirmed
H005-R024,false,false,walk_in,2025-07-31,B001090,false,762.94,2025-07-26,5,false,C02645,confirmed
H004-R011,false,false,walk_in,2025-06-27,B005196,false,173.93,2025-06-26,1,false,C00913,confirmed
H003-R023,false,false,mobile,2025-08-13,B003573,false,416.69,2025-08-10,3,false,C02235,confirmed
H007-R023,false,false,web,2025-02-28,B001454,false,119.89,2025-02-27,1,false,C00573,confirmed
H003-R003,false,false,mobile,2025-02-11,B005577,false,1236.47,2025-02-05,6,false,C01887,confirmed
H008-R011,false,false,mobile,2025-02-05,B003422,false,166.57,2025-02-04,1,false,C02119,confirmed
H005-R015,false,false,walk_in,2025-04-11,B001324,false,221.02,2025-04-10,1,false,C00786,confirmed
H001-R001,false,false,expedia,2025-05-27,B005971,false,506.42,2025-05-23,4,false,C00981,confirmed
H002-R019,false,false,mobile,2025-02-12,B003762,false,1048.56,2025-02-06,6,false,C01880,confirmed
H007-R017,false,false,web,2025-07-20,B001650,false,594.45,2025-07-17,3,false,C02463,confirmed
H005-R022,false,false,expedia,2025-08-13,B005445,false,418.02,2025-08-11,2,false,C01964,confirmed
H007-R009,false,false,walk_in,2025-06-09,B005806,false,260.37,2025-06-07,2,false,C01310,confirmed
H003-R001,false,false,mobile,2025-02-10,B003628,false,982.23,2025-02-03,7,false,C02689,confirmed
H001-R017,false,false,booking.com,2025-03-18,B002015,false,970.08,2025-03-12,6,false,C02177,confirmed
H004-R019,false,false,web,2025-06-27,B004015,false,212.32,2025-06-26,1,false,C02304,confirmed
H007-R008,false,false,booking.com,2025-07-24,B001873,false,449.76,2025-07-21,3,false,C00375,confirmed
H005-R017,false,false,booking.com,2025-06-29,B002247,false,999.55,2025-06-22,7,false,C01600,confirmed
H006-R017,false,false,walk_in,2025-06-28,B000124,false,383.37,2025-06-26,2,false,C01302,confirmed
H005-R011,false,false,mobile,2025-02-10,B003864,false,538.42,2025-02-06,4,false,C00788,confirmed
H001-R013,false,false,web,2025-03-23,B004235,false,133.3,2025-03-22,1,false,C02454,confirmed
H007-R011,false,false,booking.com,2025-06-18,B002094,false,179.48,2025-06-17,1,false,C01245,confirmed
H001-R018,false,false,walk_in,2025-01-24,B000002,false,1514.68,2025-01-17,7,false,C02205,confirmed
H006-R009,false,false,booking.com,2025-04-02,B004605,false,324.17,2025-03-31,2,false,C02263,confirmed
H008-R017,false,false,booking.com,2025-02-06,B002482,false,124.09,2025-02-05,1,false,C00706,confirmed
H008-R008,false,false,web,2025-04-11,B000365,false,159.18,2025-04-10,1,false,C00306,confirmed
H007-R016,false,false,booking.com,2025-07-08,B000738,false,1187.59,2025-07-02,6,false,C02550,confirmed
H001-R022,false,false,mobile,2025-07-31,B004471,false,375.28,2025-07-29,2,false,C02864,confirmed
H007-R024,false,false,walk_in,2025-01-05,B002348,false,663.54,2025-01-02,3,false,C01102,confirmed
H007-R007,false,false,mobile,2025-01-31,B004830,false,188.48,2025-01-30,1,false,C00124,confirmed
H005-R013,false,false,walk_in,2025-03-22,B002698,false,147.37,2025-03-21,1,false,C02258,confirmed
H005-R012,false,false,mobile,2025-07-30,B000587,false,1135.43,2025-07-24,6,false,C00207,confirmed
H004-R018,false,false,booking.com,2025-03-25,B004673,false,187.27,2025-03-24,1,false,C01278,confirmed
H008-R002,false,false,mobile,2025-06-01,B003063,false,656.62,2025-05-29,3,false,C02154,confirmed
H004-R001,false,false,mobile,2025-07-22,B000952,false,845.89,2025-07-18,4,false,C00564,confirmed
H008-R009,false,false,mobile,2025-02-12,B005069,false,122.48,2025-02-11,1,false,C02720,confirmed
H008-R019,false,false,web,2025-03-08,B002917,false,211.05,2025-03-07,1,false,C00936,confirmed
H004-R004,false,false,walk_in,2025-05-09,B000822,false,786.37,2025-05-03,6,false,C02676,confirmed
H005-R017,false,false,mobile,2025-02-27,B003278,false,565.05,2025-02-23,4,false,C00105,confirmed
H002-R008,false,false,expedia,2025-06-22,B001168,false,453.45,2025-06-19,3,false,C00466,confirmed
H003-R006,false,false,booking.com,2025-05-18,B004931,false,1007.8,2025-05-13,5,false,C01467,confirmed
H005-R022,false,false,web,2025-07-04,B005270,false,1083.54,2025-06-28,6,false,C01299,confirmed
H006-R010,false,false,expedia,2025-07-16,B003131,false,508.62,2025-07-13,3,false,C00196,confirmed
H006-R002,false,false,web,2025-05-28,B001527,false,219.43,2025-05-27,1,false,C00730,confirmed
H001-R022,false,false,expedia,2025-04-26,B005662,false,752.43,2025-04-20,6,false,C02767,confirmed
H002-R018,false,false,expedia,2025-06-22,B003503,false,366.56,2025-06-19,3,false,C01617,confirmed
H007-R004,false,false,booking.com,2025-06-09,B001401,false,352.64,2025-06-07,2,false,C01614,confirmed
H005-R001,false,false,web,2025-06-25,B001717,false,604.83,2025-06-22,3,false,C02522,confirmed
H002-R009,false,false,expedia,2025-02-19,B005514,false,345.43,2025-02-17,2,false,C00690,confirmed
H006-R017,false,false,booking.com,2025-07-03,B003372,false,210.57,2025-07-02,1,false,C00383,confirmed
H007-R006,false,false,booking.com,2025-04-25,B005886,false,422.88,2025-04-23,2,false,C00184,confirmed
H003-R005,false,false,web,2025-07-16,B003706,false,257.19,2025-07-14,2,false,C00863,confirmed
H001-R004,false,false,walk_in,2025-07-24,B001593,false,787.38,2025-07-20,4,false,C00437,confirmed
H007-R004,false,false,booking.com,2025-07-22,B005737,false,900.38,2025-07-17,5,false,C01453,confirmed
H007-R009,false,false,mobile,2025-05-06,B004090,false,433.04,2025-05-03,3,false,C00531,confirmed
H008-R013,false,false,expedia,2025-02-10,B001945,false,443.34,2025-02-07,3,false,C02384,confirmed
H003-R001,false,false,expedia,2025-07-01,B000202,false,886.7,2025-06-27,4,false,C02538,confirmed
H005-R002,false,false,expedia,2025-05-16,B003949,false,489.39,2025-05-13,3,false,C00560,confirmed
H005-R016,false,false,expedia,2025-07-20,B001815,false,207.12,2025-07-19,1,false,C01065,confirmed
H001-R022,false,false,expedia,2025-03-02,B004310,false,711.15,2025-02-25,5,false,C02905,confirmed
H003-R020,false,false,walk_in,2025-03-15,B002170,false,846.22,2025-03-11,4,false,C01459,confirmed
H003-R009,false,false,expedia,2025-04-01,B000066,false,259.68,2025-03-30,2,false,C00137,confirmed
H003-R017,false,false,expedia,2025-03-20,B004153,false,145.79,2025-03-19,1,false,C02993,confirmed
H001-R010,false,false,booking.com,2025-04-04,B002567,false,386.87,2025-04-02,2,false,C01758,confirmed
H005-R020,false,false,walk_in,2025-04-18,B000451,false,823.86,2025-04-14,4,false,C00437,confirmed
H001-R016,false,false,booking.com,2025-02-28,B004544,false,663.86,2025-02-24,4,false,C00849,confirmed
H002-R001,false,false,mobile,2025-06-14,B002416,false,269.86,2025-06-12,2,false,C02215,confirmed
H002-R021,false,false,web,2025-07-16,B000300,false,165.65,2025-07-15,1,false,C00695,confirmed
H005-R014,false,false,booking.com,2025-04-07,B002773,false,800.17,2025-04-01,6,false,C01302,confirmed
H003-R011,false,false,web,2025-05-02,B000676,false,395.76,2025-04-30,2,false,C00962,confirmed
H005-R024,false,false,walk_in,2025-02-24,B004415,false,379.11,2025-02-22,2,false,C00128,confirmed
H002-R012,false,false,booking.com,2025-06-25,B004768,false,154.05,2025-06-24,1,false,C01928,confirmed
H007-R023,false,false,expedia,2025-04-18,B002634,false,169.58,2025-04-17,1,false,C01819,confirmed
H006-R019,false,false,expedia,2025-06-30,B000522,false,602.35,2025-06-27,3,false,C00819,confirmed
H005-R005,false,false,expedia,2025-02-15,B005145,false,169.44,2025-02-14,1,false,C00659,confirmed
H005-R003,false,false,booking.com,2025-03-28,B002992,false,393.4,2025-03-25,3,false,C02044,confirmed
H001-R003,false,false,walk_in,2025-03-12,B000900,false,413.75,2025-03-10,2,false,C01899,confirmed
H002-R004,false,false,web,2025-03-18,B001238,false,1107.19,2025-03-12,6,false,C02356,confirmed
H006-R024,false,false,booking.com,2025-05-14,B005003,false,523.77,2025-05-10,4,false,C02491,confirmed
H008-R014,false,false,mobile,2025-05-12,B002861,false,625.76,2025-05-09,3,false,C02697,confirmed
H006-R018,false,false,mobile,2025-06-04,B005360,false,144.24,2025-06-03,1,false,C00462,confirmed
H004-R013,false,false,walk_in,2025-04-19,B003215,false,583.5,2025-04-15,4,false,C02894,confirmed
H002-R011,false,false,walk_in,2025-03-23,B001100,false,307.46,2025-03-21,2,false,C00553,confirmed
H004-R017,false,false,mobile,2025-02-20,B005204,false,635.4,2025-02-17,3,false,C00304,confirmed
H006-R017,false,false,web,2025-03-04,B003584,false,978.08,2025-02-26,6,false,C02831,confirmed
H005-R001,false,false,web,2025-05-10,B001469,false,294.97,2025-05-08,2,false,C00005,confirmed
H001-R002,false,false,mobile,2025-07-28,B005586,false,624.89,2025-07-24,4,false,C02616,confirmed
H002-R001,false,false,booking.com,2025-02-12,B003432,false,364.15,2025-02-09,3,false,C01194,confirmed
H008-R013,false,false,expedia,2025-04-07,B001333,false,386.57,2025-04-04,3,false,C01055,confirmed
H004-R010,false,false,web,2025-08-06,B003770,false,268.89,2025-08-04,2,false,C00331,confirmed
H001-R001,false,false,expedia,2025-08-09,B001657,false,239.43,2025-08-07,2,false,C01756,confirmed
H008-R005,false,false,booking.com,2025-01-20,B005451,false,373.02,2025-01-17,3,false,C00142,confirmed
H005-R009,false,false,booking.com,2025-05-19,B005814,false,192.76,2025-05-18,1,false,C00838,confirmed
H003-R011,false,false,web,2025-02-22,B003637,false,788.22,2025-02-18,4,false,C00121,confirmed
H003-R008,false,false,expedia,2025-06-11,B001529,false,875.13,2025-06-07,4,false,C02963,confirmed
H008-R005,false,false,expedia,2025-02-01,B004026,false,628.67,2025-01-27,5,false,C00600,confirmed
H007-R014,false,false,expedia,2025-07-18,B001885,false,629.78,2025-07-13,5,false,C02445,confirmed
H004-R017,false,false,mobile,2025-06-14,B002258,false,173.58,2025-06-13,1,false,C00651,confirmed
H007-R006,false,false,mobile,2025-04-20,B000133,false,1098.68,2025-04-15,5,false,C00426,confirmed
H005-R008,false,false,booking.com,2025-03-22,B003872,false,370.6,2025-03-20,2,false,C00578,confirmed
H001-R014,false,false,web,2025-03-02,B004245,false,162.36,2025-03-01,1,false,C01759,confirmed
H005-R003,false,false,mobile,2025-05-27,B002102,false,998,2025-05-20,7,false,C02119,confirmed
H002-R006,false,false,mobile,2025-03-26,B000009,false,396.32,2025-03-24,2,false,C01820,confirmed
H003-R008,false,false,expedia,2025-01-30,B004611,false,129.56,2025-01-29,1,false,C01139,confirmed
H003-R024,false,false,mobile,2025-08-05,B002487,false,148.44,2025-08-04,1,false,C01803,confirmed
H002-R018,false,false,booking.com,2025-06-20,B000373,false,419.5,2025-06-18,2,false,C01449,confirmed
H001-R013,false,false,walk_in,2025-06-13,B000745,false,277.6,2025-06-11,2,false,C02844,confirmed
H006-R017,false,false,expedia,2025-07-08,B004478,false,825.7,2025-07-03,5,false,C01812,confirmed
H002-R022,false,false,web,2025-08-10,B002354,false,689.66,2025-08-06,4,false,C00198,confirmed
H008-R009,false,false,web,2025-04-18,B004838,false,170.41,2025-04-17,1,false,C00496,confirmed
H002-R003,false,false,booking.com,2025-05-29,B002706,false,625.61,2025-05-26,3,false,C02502,confirmed
H001-R005,false,false,walk_in,2025-07-20,B000595,false,194.8,2025-07-19,1,false,C01962,confirmed
H004-R017,false,false,web,2025-06-19,B004686,false,955.78,2025-06-13,6,false,C02736,confirmed
H003-R003,false,false,booking.com,2025-02-14,B002570,false,614.81,2025-02-10,4,false,C01226,confirmed
H004-R020,false,false,booking.com,2025-02-11,B000966,false,1072.16,2025-02-05,6,false,C02273,confirmed
H003-R023,false,false,walk_in,2025-04-09,B005089,false,464.23,2025-04-06,3,false,C01336,confirmed
H007-R002,false,false,web,2025-03-09,B002928,false,994.59,2025-03-03,6,false,C01032,confirmed
H005-R010,false,false,walk_in,2025-05-14,B000832,false,469.93,2025-05-11,3,false,C02434,confirmed
H004-R006,false,false,booking.com,2025-04-13,B003287,false,376.55,2025-04-10,3,false,C01787,confirmed
H006-R024,false,false,walk_in,2025-06-26,B001182,false,175.09,2025-06-25,1,false,C02753,confirmed
H004-R018,false,false,mobile,2025-02-05,B004942,false,142.82,2025-02-04,1,false,C00287,confirmed
H006-R024,false,false,booking.com,2025-06-25,B005280,false,1243.81,2025-06-18,7,false,C02629,confirmed
H002-R002,false,false,booking.com,2025-06-11,B003142,false,789.16,2025-06-06,5,false,C00771,confirmed
H006-R015,false,false,expedia,2025-02-26,B001035,false,844.38,2025-02-22,4,false,C01188,confirmed
H004-R012,false,false,expedia,2025-02-17,B005670,false,912.59,2025-02-10,7,false,C01640,confirmed
H008-R011,false,false,web,2025-04-07,B003517,false,362.61,2025-04-05,2,false,C02434,confirmed
H008-R021,false,false,expedia,2025-08-02,B001407,false,1007.95,2025-07-26,7,false,C01712,confirmed
H008-R004,false,false,walk_in,2025-02-15,B001727,false,1498.63,2025-02-08,7,false,C01217,confirmed
H002-R007,false,false,walk_in,2025-07-27,B005535,false,1253.67,2025-07-21,6,false,C00962,confirmed
H005-R009,false,false,mobile,2025-03-15,B003382,false,1250.95,2025-03-09,6,false,C00750,confirmed
H007-R011,false,false,web,2025-02-21,B005899,false,289.44,2025-02-19,2,false,C01709,confirmed
H006-R008,false,false,walk_in,2025-01-28,B003715,false,175.73,2025-01-27,1,false,C02453,confirmed
H004-R003,false,false,walk_in,2025-06-13,B001599,false,717.44,2025-06-09,4,false,C01013,confirmed
H002-R019,false,false,walk_in,2025-07-10,B005744,false,674.23,2025-07-05,5,false,C02544,confirmed
H004-R003,false,false,mobile,2025-02-26,B004097,false,319.99,2025-02-24,2,false,C00446,confirmed
H001-R015,false,false,walk_in,2025-06-13,B001956,false,412.73,2025-06-10,3,false,C01192,confirmed
H008-R023,false,false,web,2025-03-13,B000213,false,196.55,2025-03-12,1,false,C02011,confirmed
H002-R021,false,false,mobile,2025-06-08,B003960,false,192.94,2025-06-07,1,false,C01414,confirmed
H006-R015,false,false,booking.com,2025-02-15,B001826,false,794.92,2025-02-11,4,false,C01394,confirmed
H008-R012,false,false,web,2025-04-02,B004318,false,315.64,2025-03-31,2,false,C01977,confirmed
H001-R018,false,false,mobile,2025-02-07,B002177,false,894.88,2025-02-01,6,false,C00362,confirmed
H005-R006,false,false,walk_in,2025-06-14,B000073,false,1556.36,2025-06-07,7,false,C00941,confirmed
H003-R018,false,false,web,2025-04-08,B004167,false,597.74,2025-04-03,5,false,C01351,confirmed
H004-R005,false,false,walk_in,2025-03-18,B002027,false,200.87,2025-03-17,1,false,C00884,confirmed
H003-R005,false,false,expedia,2025-07-16,B000462,false,263.11,2025-07-14,2,false,C02033,confirmed
H006-R021,false,false,mobile,2025-06-23,B004551,false,497.72,2025-06-19,4,false,C01766,confirmed
H007-R014,false,false,mobile,2025-04-22,B002429,false,340.05,2025-04-20,2,false,C00214,confirmed
H005-R013,false,false,web,2025-07-17,B000308,false,324.15,2025-07-15,2,false,C01888,confirmed
H005-R024,false,false,booking.com,2025-04-07,B002783,false,1247.51,2025-04-01,6,false,C00856,confirmed
H005-R024,false,false,expedia,2025-05-17,B000686,false,481.44,2025-05-13,4,false,C01774,confirmed
H003-R009,false,false,expedia,2025-03-08,B004424,false,393.02,2025-03-06,2,false,C02011,confirmed
H001-R004,false,false,walk_in,2025-03-13,B004779,false,709.04,2025-03-09,4,false,C00083,confirmed
H005-R015,false,false,mobile,2025-03-18,B002642,false,360.19,2025-03-15,3,false,C01220,confirmed
H001-R019,false,false,web,2025-05-02,B000528,false,218.19,2025-05-01,1,false,C02636,confirmed
H007-R007,false,false,expedia,2025-04-17,B005158,false,293.81,2025-04-15,2,false,C00750,confirmed
H004-R007,false,false,booking.com,2025-05-31,B003006,false,721.97,2025-05-25,6,false,C02430,confirmed
H007-R009,false,false,walk_in,2025-04-02,B000906,false,392.71,2025-03-31,2,false,C01126,confirmed
H002-R015,false,false,walk_in,2025-05-03,B001254,false,138.12,2025-05-02,1,false,C00991,confirmed
H005-R011,false,false,web,2025-04-25,B005011,false,906.04,2025-04-20,5,false,C02129,confirmed
H008-R014,false,false,expedia,2025-02-09,B002872,false,274.39,2025-02-07,2,false,C00440,confirmed
H005-R010,false,false,booking.com,2025-07-21,B005371,false,221.5,2025-07-20,1,false,C00516,confirmed
H002-R005,false,false,mobile,2025-06-15,B003221,false,435.51,2025-06-13,2,false,C02515,confirmed
H001-R015,false,false,web,2025-04-27,B001109,false,567.39,2025-04-24,3,false,C02827,confirmed
H006-R005,false,false,booking.com,2025-02-07,B005216,false,387.86,2025-02-04,3,false,C00858,confirmed
H007-R010,false,false,mobile,2025-07-01,B003076,false,385.17,2025-06-29,2,false,C02426,confirmed
H005-R012,false,false,web,2025-02-19,B001485,false,122.13,2025-02-18,1,false,C00860,confirmed
H003-R002,false,false,expedia,2025-02-26,B005595,false,891.87,2025-02-21,5,false,C00745,confirmed
H007-R013,false,false,web,2025-03-09,B003443,false,200.13,2025-03-08,1,false,C00603,confirmed
H006-R002,false,false,booking.com,2025-02-20,B001346,false,392.49,2025-02-18,2,false,C02203,confirmed
H004-R024,false,false,web,2025-06-14,B003784,false,414.01,2025-06-12,2,false,C01322,confirmed
H008-R001,false,false,web,2025-04-28,B001666,false,559.36,2025-04-25,3,false,C01724,confirmed
H003-R023,false,false,walk_in,2025-04-03,B005459,false,222.61,2025-04-02,1,false,C01040,confirmed
H003-R003,false,false,mobile,2025-01-27,B005827,false,194.1,2025-01-26,1,false,C02609,confirmed
H005-R007,false,false,walk_in,2025-03-30,B003650,false,517.43,2025-03-26,4,false,C01093,confirmed
H001-R022,false,false,mobile,2025-06-27,B001539,false,1312.51,2025-06-21,6,false,C01949,confirmed
H002-R013,false,false,expedia,2025-05-12,B004038,false,173.97,2025-05-11,1,false,C01984,confirmed
H003-R008,false,false,booking.com,2025-03-01,B001892,false,682.71,2025-02-24,5,false,C01589,confirmed
H003-R010,false,false,walk_in,2025-06-03,B002267,false,360.68,2025-06-01,2,false,C02976,confirmed
H007-R006,false,false,expedia,2025-02-12,B000141,false,406.81,2025-02-10,2,false,C02847,confirmed
H008-R021,false,false,booking.com,2025-02-18,B003887,false,359.27,2025-02-16,2,false,C02504,confirmed
H008-R006,false,false,booking.com,2025-04-30,B004254,false,1006.08,2025-04-25,5,false,C00975,confirmed
H004-R020,false,false,walk_in,2025-01-19,B002113,false,483.11,2025-01-16,3,false,C02386,confirmed
H005-R009,false,false,booking.com,2025-05-24,B000020,false,1107.08,2025-05-17,7,false,C02511,confirmed
H001-R017,false,false,walk_in,2025-05-25,B004099,false,664.47,2025-05-22,3,false,C01452,confirmed
H002-R018,false,false,walk_in,2025-05-07,B002496,false,826.63,2025-05-03,4,false,C02722,confirmed
